B1CND9,Ama Group Limited,AUSTRALIA
602420,Amalgamated Holdings Ltd,AUSTRALIA
B11FD3,Amazing Loans Ltd Npv,AUSTRALIA
B651F3,Ambassador Oil & Gas Limited,AUSTRALIA
B04S0K,Ambertech Limited,AUSTRALIA
618095,Ambition Group Limited,AUSTRALIA
621275,AMCIL Limited,AUSTRALIA
617444,Amcom Telecommunications Limited,AUSTRALIA
606660,Amcor Ltd,AUSTRALIA
B235TQ,Amex Resources Limited,AUSTRALIA
602828,Ammtec Limited Ord Npv,AUSTRALIA
628748,Amp Div Pty Trust Npv(Fully Pd),AUSTRALIA
625548,AMP Diversified Property Trust,AUSTRALIA
662570,Amp Industrial Trust,AUSTRALIA
670995,AMP Limited,AUSTRALIA
639694,Amp Office Trust New Npv F/P/ Uts,AUSTRALIA
631240,Amp Office Trust New Units Npv,AUSTRALIA
608631,Amp Shopping Centr Npv (P/Paid To Aud1,AUSTRALIA
622416,Amp Shopping Centre Trus,AUSTRALIA
B1Z74Q,Ampella Mining Limited,AUSTRALIA
603080,Ampolex Ltd.,AUSTRALIA
615698,Anaconda Nickel Lt Npv (Deferred),AUSTRALIA
B27XD8,Anaeco Limited,AUSTRALIA
629471,Analytica Ltd,AUSTRALIA
631546,Anatolia Energy Limited,AUSTRALIA
B1YJK5,Anchor Resources Limited,AUSTRALIA
649191,Andean Resources Ltd Shs,AUSTRALIA
603391,Anglo Australian Resources N.L.,AUSTRALIA
604210,Angus&Coote(Hldgs) Npv,AUSTRALIA
688441,Anittel Group Limited,AUSTRALIA
B942JT,Anova Metals Ltd.,AUSTRALIA
628661,Ansell Limited,AUSTRALIA
603041,Antares Energy Limited,AUSTRALIA
B05NFX,Antaria Limited,AUSTRALIA
622570,Anteo Diagnostics Limited,AUSTRALIA
B4PPZZ,Antipa Minerals Ltd.,AUSTRALIA
643075,Antisense Therapeutics Limited,AUSTRALIA
B04S64,Anzon Australia,AUSTRALIA
B0PXJB,Anzon Energy,AUSTRALIA
656591,AO Energy Ltd.,AUSTRALIA
B16FQS,APA Financial Services Ltd,AUSTRALIA
624730,APA Group,AUSTRALIA
B04D4R,APA Sub Group,AUSTRALIA
B2QZDN,APAC Coal Limited,AUSTRALIA
653126,Apex Minerals NL,AUSTRALIA
B4NW71,Aphrodite Gold Limited,AUSTRALIA
B063ZL,Api Fund Npv(Units),AUSTRALIA
B0FLLH,APN European Retail Property Group,AUSTRALIA
606857,APN News & Media Limited,AUSTRALIA
B0BXP2,APN Property Group Limited,AUSTRALIA
B0BMGW,Apollo Consolidated Limited,AUSTRALIA
B4K6FJ,Apollo Gas Limited Npv,AUSTRALIA
B243Q1,Apollo Minerals Limited,AUSTRALIA
BGDWLV,Aquaint Capital Holdings Ltd.,AUSTRALIA
617536,Aquarius Platinum Limited,AUSTRALIA
626798,Aquila Resources Limited,AUSTRALIA
B1HMJM,Arafura Pearls Holdings Ltd.,AUSTRALIA
671172,Arafura Resources Limited,AUSTRALIA
B1Z2Y0,Aragon Resources Ltd.,AUSTRALIA
668150,Arana Therapeutics,AUSTRALIA
B1FFPG,Arasor International Ltd.,AUSTRALIA
600221,ARB Corporation Limited,AUSTRALIA
617803,Arc Exploration Limited,AUSTRALIA
B2368K,Archer Exploration Limited,AUSTRALIA
611796,Ardent Leisure Group,AUSTRALIA
B99K26,Arena REIT,AUSTRALIA
B2PGV4,Argent Minerals Limited,AUSTRALIA
B676L8,Argentina Mining Limited,AUSTRALIA
B1HN43,Argo Exploration Limited,AUSTRALIA
604910,Argo Investments Limited,AUSTRALIA
618443,Argonaut Resources N.L.,AUSTRALIA
612211,Argosy Minerals Limited,AUSTRALIA
604964,Ariadne Australia Limited,AUSTRALIA
625398,Aristocrat Leisure Limited,AUSTRALIA
608738,Ark Fund Ltd.,AUSTRALIA
B549SC,ARK Mines Ltd,AUSTRALIA
B5VQC4,Armidale Investment Corporation Limited,AUSTRALIA
B79C8W,Armour Energy Limited,AUSTRALIA
600946,Armstrong Jones Office Fund,AUSTRALIA
605038,Arnotts Ltd.,AUSTRALIA
B98FW6,Arowana International Ltd.,AUSTRALIA
B7NKJX,Arrium Ltd.,AUSTRALIA
626799,Arrow Energy,AUSTRALIA
606683,Arrowfield Group Ltd.,AUSTRALIA
B1QGZR,Artemis Resources Limited,AUSTRALIA
605066,Arthur Yates Co Npv,AUSTRALIA
B03VZ4,Artist & Entertainment Group Limited,AUSTRALIA
638058,Arturus Capital Ltd.,AUSTRALIA
B3Z0PW,Aruma Resources Limited,AUSTRALIA
BCFGX9,Arunta Resources Limited,AUSTRALIA
B01DXG,Ascent Pharmahealth Pty Ltd.,AUSTRALIA
B1YC5L,Asciano Limited,AUSTRALIA
B9477C,Ascot Resources Ltd. (Australia),AUSTRALIA
621030,ASF Group Limited,AUSTRALIA
620721,ASG Group Limited,AUSTRALIA
605699,Ashton Mining Ltd.,AUSTRALIA
641383,Asia Pac Spec Chem Npv,AUSTRALIA
B95PX1,Asia Pacific Data Centre Group,AUSTRALIA
B1GJG8,Asian American Medical Group Ltd.,AUSTRALIA
631841,Asian Pacific Ltd Npv,AUSTRALIA
638428,Ask Funding Limited,AUSTRALIA
636105,Aspen Group Limited,AUSTRALIA
623701,Aspermont Limited,AUSTRALIA
B1LJTP,Aspire Mining Limited,AUSTRALIA
B59G7R,Astivita Renewables Limited,AUSTRALIA
B4X59C,Aston Resources Ltd,AUSTRALIA
629040,Astra Capital Ltd Npv,AUSTRALIA
B06HD8,Astro Japan Property Group Limited,AUSTRALIA
606080,Astro Resources NL,AUSTRALIA
B8D0NR,Astron Corporation Ltd Shs Chess Depository Interests Repr 1 Sh,AUSTRALIA
612922,ASX Limited,AUSTRALIA
B0NNX3,Atcor Medical Holdings Limited,AUSTRALIA
678223,Atech Holdings Ltd.,AUSTRALIA
B1H69N,Athena Resources Limited,AUSTRALIA
626937,Atlantic Gold NL,AUSTRALIA
600347,Atlantic Ltd,AUSTRALIA
B04NW2,Atlas Iron Limited,AUSTRALIA
605933,Atlas Pearls & Perfumes Ltd.,AUSTRALIA
606078,Atlas Steels Ltd Aud1,AUSTRALIA
B8FLJ9,Atrum Coal NL,AUSTRALIA
B3NWZM,Attila Resources Limited,AUSTRALIA
668773,ATW Holdings Ltd.,AUSTRALIA
B455C5,Audalia Resources Limited,AUSTRALIA
B054MM,Audio Pixels Holdings Limited,AUSTRALIA
B23XW3,Augur Resources Ltd,AUSTRALIA
B14Z2S,Aura Energy Limited,AUSTRALIA
637000,Auriongold,AUSTRALIA
B235TR,Aurium Resources Ltd.,AUSTRALIA
B87CVM,Aurizon Holdings Ltd.,AUSTRALIA
B8L037,Auroch Minerals NL,AUSTRALIA
B3VXZ7,Aurora Funds Limited,AUSTRALIA
606861,Aurora Gold Npv,AUSTRALIA
B010CL,Aurora Minerals Limited,AUSTRALIA
607969,Aurora Oil & Gas Limited,AUSTRALIA
B23K5K,Aurora Property Buy-Write Income Trust,AUSTRALIA
B0132L,Aurox Resources Npv,AUSTRALIA
606822,Ausdoc Group Ltd Npv,AUSTRALIA
605991,Ausdrill Limited,AUSTRALIA
B00GMD,Auselect Npv,AUSTRALIA
B15CDJ,Ausenco Limited,AUSTRALIA
B4P61Z,Ausgold Limited,AUSTRALIA
B83BY8,Ausmani Ltd.,AUSTRALIA
606002,Ausmelt Limited Npv,AUSTRALIA
B65Z67,Ausmon Resources Limited,AUSTRALIA
B56BFC,Ausnico Limited,AUSTRALIA
676369,Auspine Ltd Npv,AUSTRALIA
671516,Ausquest Limited,AUSTRALIA
606415,Aust Chemical Hldg Aud0.50,AUSTRALIA
631853,Aust Devel Capital Npv,AUSTRALIA
606709,Aust Diamond Expl Aud0.50(Aud0.35 Pd),AUSTRALIA
601208,Aust Food & Fibre Npv,AUSTRALIA
610454,Aust Foundatn Inv Aud0.50(Ppd To Aud1,AUSTRALIA
606747,Aust Gold Resource Npv,AUSTRALIA
669763,Aust Hotel Fund Npv (Units),AUSTRALIA
656540,Aust Medical Entpr Aud0.50,AUSTRALIA
606773,Aust Oil & Gas Npv,AUSTRALIA
600244,Aust Rural Gp Ltd Npv,AUSTRALIA
613716,Austal Limited,AUSTRALIA
616495,Austar United Communications,AUSTRALIA
B0MBNC,Austbrokers Holdings Limited,AUSTRALIA
605034,Austereo,AUSTRALIA
633530,Austereo Group,AUSTRALIA
B2962Z,Austex Oil Limited,AUSTRALIA
671061,Austin Engineering Limited,AUSTRALIA
B16GMZ,Austin Exploration Limited,AUSTRALIA
B199L4,Austock Group Limited,AUSTRALIA
B29WX3,Austofix Group Ltd Npv,AUSTRALIA
606148,Austpac Resources N.L.,AUSTRALIA
610537,Austral Coal Limited,AUSTRALIA
626864,Austral Gold Limited,AUSTRALIA
600346,Australand Property Group,AUSTRALIA
618437,Australasian Resources Limited,AUSTRALIA
BBL4P8,Australasian Wealth Investments Ltd.,AUSTRALIA
606558,Australia and New Zealand Banking Group Limited,AUSTRALIA
683747,Australia China Holdings Limited,AUSTRALIA
B5BGT5,Australia Minerals & Mining Group Limited,AUSTRALIA
BBBS9P,Australia New Agribusiness & Chemical Group Ltd.,AUSTRALIA
638228,Australian Agricultural Co. Ltd.,AUSTRALIA
B90PLV,Australian Agricultural Projects Ltd.,AUSTRALIA
B5B61M,Australian Bauxite Limited,AUSTRALIA
606625,Australian Cons'D Min.,AUSTRALIA
606831,Australian Cons'D Press,AUSTRALIA
